X1	X2	X3	X4	p_adjusted	X5	X6
2779	ENST00000230859	papio_anubis	9.6e-09	7.004e-07	5.82550086956522e-05	ENSG00000112941	TENT4A
2780	ENST00000234371	papio_anubis	1.28289e-05	0.0008338761	0.0447776836294737	ENSG00000116014	KISS1R
2781	ENST00000245907	papio_anubis	0	0	0	ENSG00000125730	C3
2782	ENST00000246186	papio_anubis	0	0	0	ENSG00000125966	MMP24
2783	ENST00000246662	papio_anubis	5.2082e-06	0.0002395772	0.0137321702951311	ENSG00000171403	KRT9
2784	ENST00000250916	papio_anubis	4e-10	1.63e-08	1.72038068965517e-06	ENSG00000129911	KLF16
2785	ENST00000252597	papio_anubis	0	0	0	ENSG00000130307	USHBP1
2786	ENST00000252744	papio_anubis	0	0	0	ENSG00000130449	ZSWIM6
2787	ENST00000252971	papio_anubis	1.645e-06	0.0001069279	0.00644261646299213	ENSG00000130675	MNX1
2788	ENST00000252996	papio_anubis	0	0	0	ENSG00000130699	TAF4
2789	ENST00000252999	papio_anubis	5.53e-08	4.2046e-06	0.000303524520754717	ENSG00000130702	LAMA5
2790	ENST00000253023	papio_anubis	1.9e-09	1.131e-07	1.02419076923077e-05	ENSG00000130725	UBE2M
2791	ENST00000253122	papio_anubis	4e-10	2.35e-08	2.39762666666667e-06	ENSG00000130821	SLC6A8
2792	ENST00000253673	papio_anubis	1.7742e-06	9.75828e-05	0.00594982936733068	ENSG00000131355	ADGRE3
2793	ENST00000253778	papio_anubis	3.1685e-06	0.0002312995	0.0133577643320755	ENSG00000131459	GFPT2
2794	ENST00000253812	papio_anubis	0	0	0	ENSG00000254245	PCDHGA3
2795	ENST00000254898	papio_anubis	0	0	0	ENSG00000132561	MATN2
2796	ENST00000256429	papio_anubis	8.197e-07	5.32823e-05	0.00332829518040816	ENSG00000134046	MBD2
2797	ENST00000259915	papio_anubis	3e-10	1.83e-08	1.91824109589041e-06	ENSG00000204531	POU5F1
2798	ENST00000260210	papio_anubis	0	0	0	ENSG00000137656	BUD13
2799	ENST00000260956	papio_anubis	1.4e-09	9.38e-08	8.54473333333333e-06	ENSG00000138385	SSB
2800	ENST00000261609	papio_anubis	0	0	0	ENSG00000128731	HERC2
2801	ENST00000262138	papio_anubis	4.9e-08	3.3306e-06	0.000241571101421801	ENSG00000075461	CACNG4
2802	ENST00000262441	papio_anubis	0	0	0	ENSG00000065325	GLP2R
2803	ENST00000262450	papio_anubis	1.833e-07	1.37461e-05	0.000947614028828829	ENSG00000116254	CHD5
2804	ENST00000262483	papio_anubis	0	0	0	ENSG00000091622	PITPNM3
2805	ENST00000262510	papio_anubis	0	0	0	ENSG00000140853	NLRC5
2806	ENST00000262970	papio_anubis	0	0	0	ENSG00000089847	ANKRD24
2807	ENST00000263026	papio_anubis	5.773e-07	4.38755e-05	0.00276325371193416	ENSG00000103319	EEF2K
2808	ENST00000263379	papio_anubis	0	0	0	ENSG00000104998	IL27RA
2809	ENST00000263388	papio_anubis	0	0	0	ENSG00000074181	NOTCH3
2810	ENST00000263578	papio_anubis	0	1e-09	1.195625e-07	ENSG00000110074	FOXRED1
2811	ENST00000264057	papio_anubis	9.778e-07	7.52883e-05	0.00462735800481928	ENSG00000077044	DGKD
2812	ENST00000264382	papio_anubis	0	0	0	ENSG00000090402	SI
2813	ENST00000264828	papio_anubis	2e-10	1.55e-08	1.65882517482517e-06	ENSG00000080573	COL5A3
2814	ENST00000265686	papio_anubis	1.30361e-05	0.0009516368	0.049705971287372	ENSG00000110719	TCIRG1
2815	ENST00000265849	papio_anubis	1.31891e-05	0.0009364296	0.0490791732821918	ENSG00000122512	PMS2
2816	ENST00000269392	papio_anubis	0	0	0	ENSG00000141577	CEP131
2817	ENST00000269499	papio_anubis	0	0	0	ENSG00000141664	ZCCHC2
2818	ENST00000270235	papio_anubis	2.14e-08	1.5173e-06	0.00011847326122449	ENSG00000142233	NTN5
2819	ENST00000276297	papio_anubis	3.601e-07	2.70043e-05	0.00178135261724138	ENSG00000164741	DLC1
2820	ENST00000276914	papio_anubis	0	0	0	ENSG00000147872	PLIN2
2821	ENST00000278060	papio_anubis	0	0	0	ENSG00000148832	PAOX
2822	ENST00000281092	papio_anubis	9e-10	6.8e-08	6.46380124223602e-06	ENSG00000151422	FER
2823	ENST00000291536	papio_anubis	1e-10	8.6e-09	9.40102857142857e-07	ENSG00000160188	RSPH1
2824	ENST00000291572	papio_anubis	0	0	0	ENSG00000160216	AGPAT3
2825	ENST00000292599	papio_anubis	2.37e-08	1.6857e-06	0.000128989764	ENSG00000161021	MAML1
2826	ENST00000295640	papio_anubis	8.79e-08	6.5034e-06	0.000465084269158879	ENSG00000176393	RNPEP
2827	ENST00000296266	papio_anubis	1.64e-08	1.2267e-06	9.77782125e-05	ENSG00000163913	IFT122
2828	ENST00000296839	papio_anubis	0	0	0	ENSG00000164379	FOXQ1
2829	ENST00000297494	papio_anubis	0	0	0	ENSG00000164867	NOS3
2830	ENST00000298032	papio_anubis	0	0	0	ENSG00000165309	ARMC3
2831	ENST00000298912	papio_anubis	6.4379e-06	0.0004764022	0.026132112074552	ENSG00000165959	CLMN
2832	ENST00000299727	papio_anubis	1.1e-09	6.44e-08	6.2378329113924e-06	ENSG00000166573	GALR1
2833	ENST00000300057	papio_anubis	0	0	0	ENSG00000166823	MESP1
2834	ENST00000300060	papio_anubis	0	5e-10	6.27213114754098e-08	ENSG00000166825	ANPEP
2835	ENST00000301258	papio_anubis	4.376e-06	0.0002363044	0.0135954982616541	ENSG00000167653	PSCA
2836	ENST00000301724	papio_anubis	6.6215e-06	0.0004105325	0.0227637296376812	ENSG00000167965	MLST8
2837	ENST00000303635	papio_anubis	2.7006e-06	0.0002079455	0.0121465569923664	ENSG00000171735	CAMTA1
2838	ENST00000304613	papio_anubis	0	0	0	ENSG00000171798	KNDC1
2839	ENST00000304788	papio_anubis	0	8e-10	9.7168253968254e-08	ENSG00000170191	NANP
2840	ENST00000305513	papio_anubis	0	9e-10	1.08453543307087e-07	ENSG00000186532	SMYD4
2841	ENST00000305768	papio_anubis	2.02e-08	1.5132e-06	0.00011847326122449	ENSG00000121289	CEP89
2842	ENST00000306149	papio_anubis	6.967e-06	0.0004946566	0.0270365164514286	ENSG00000172346	CSDC2
2843	ENST00000306271	papio_anubis	1.59148e-05	0.0009230588	0.048787510777931	ENSG00000188581	KRTAP1-1
2844	ENST00000306749	papio_anubis	4.1924e-06	0.0002976586	0.0169344506111524	ENSG00000169710	FASN
2845	ENST00000307050	papio_anubis	0	0	0	ENSG00000169918	OTUD7A
2846	ENST00000307465	papio_anubis	0	0	0	ENSG00000138769	CDKL2
2847	ENST00000307564	papio_anubis	2.3816e-06	0.0001762418	0.0103341168858238	ENSG00000106948	AKNA
2848	ENST00000309061	papio_anubis	0	0	0	ENSG00000141994	DUS3L
2849	ENST00000310074	papio_anubis	1.40051e-05	0.0009103286	0.0483738503277778	ENSG00000173011	TADA2B
2850	ENST00000310227	papio_anubis	0	0	0	ENSG00000173404	INSM1
2851	ENST00000310357	papio_anubis	4.9e-09	3.22e-07	2.83211954022988e-05	ENSG00000173612	GPRC6A
2852	ENST00000311124	papio_anubis	0	0	0	ENSG00000173638	SLC19A1
2853	ENST00000311519	papio_anubis	0	0	0	ENSG00000173567	ADGRF3
2854	ENST00000313468	papio_anubis	5.0246e-06	0.0003667923	0.0204123249425455	ENSG00000110717	NDUFS8
2855	ENST00000315580	papio_anubis	9.7874e-06	0.0003229833	0.0181725603794118	ENSG00000182196	ARL6IP4
2856	ENST00000317147	papio_anubis	0	0	0	ENSG00000125107	CNOT1
2857	ENST00000317834	papio_anubis	0	2e-10	2.59389830508475e-08	ENSG00000178358	OR2D3
2858	ENST00000319363	papio_anubis	0	0	0	ENSG00000177663	IL17RA
2859	ENST00000319555	papio_anubis	0	0	0	ENSG00000179588	ZFPM1
2860	ENST00000320574	papio_anubis	1e-10	7.8e-09	8.71322627737226e-07	ENSG00000177084	POLE
2861	ENST00000320892	papio_anubis	1.7554e-06	0.0001263863	0.00750783394728682	ENSG00000151692	RNF144A
2862	ENST00000321429	papio_anubis	0	0	0	ENSG00000137857	DUOX1
2863	ENST00000321510	papio_anubis	0	0	0	ENSG00000181240	SLC25A41
2864	ENST00000322157	papio_anubis	2.3378e-06	0.0001729951	0.0101827577323077	ENSG00000141279	NPEPPS
2865	ENST00000322940	papio_anubis	1.8343e-06	0.0001265696	0.00750783394728682	ENSG00000119328	ABITRAM
2866	ENST00000324198	papio_anubis	0	0	0	ENSG00000100077	GRK3
2867	ENST00000325385	papio_anubis	1.36e-08	1.0467e-06	8.43089305263158e-05	ENSG00000144535	DIS3L2
2868	ENST00000326724	papio_anubis	1.1e-09	7.56e-08	7.10744049079755e-06	ENSG00000181409	AATK
2869	ENST00000327064	papio_anubis	3.72e-08	2.7175e-06	0.000201886504854369	ENSG00000142453	CARM1
2870	ENST00000327097	papio_anubis	3.73e-08	2.8338e-06	0.000208185657416268	ENSG00000019169	MARCO
2871	ENST00000327773	papio_anubis	0	0	0	ENSG00000183087	GAS6
2872	ENST00000328252	papio_anubis	0	8e-10	9.7168253968254e-08	ENSG00000182752	PAPPA
2873	ENST00000328771	papio_anubis	0	0	0	ENSG00000134815	DHX34
2874	ENST00000328867	papio_anubis	6.9e-09	4.874e-07	4.14398311111111e-05	ENSG00000182472	CAPN12
2875	ENST00000328914	papio_anubis	0	0	0	ENSG00000164916	FOXK1
2876	ENST00000329125	papio_anubis	0	0	0	ENSG00000185245	GP1BA
2877	ENST00000331563	papio_anubis	0	0	0	ENSG00000184363	PKP3
2878	ENST00000331758	papio_anubis	0	2e-10	2.59389830508475e-08	ENSG00000184402	SS18L1
2879	ENST00000334850	papio_anubis	4.2e-09	2.741e-07	2.45311485380117e-05	ENSG00000186765	FSCN2
2880	ENST00000335255	papio_anubis	1e-10	4.6e-09	5.25361194029851e-07	ENSG00000141568	FOXK2
2881	ENST00000336615	papio_anubis	2.19e-08	1.5312e-06	0.000118951699492386	ENSG00000177666	PNPLA2
2882	ENST00000336655	papio_anubis	2e-10	1.29e-08	1.40015319148936e-06	ENSG00000172738	TMEM217
2883	ENST00000336926	papio_anubis	0	0	0	ENSG00000127946	HIP1
2884	ENST00000339098	papio_anubis	5.9215e-06	0.0004441131	0.0245368479509025	ENSG00000188452	CERKL
2885	ENST00000339363	papio_anubis	0	0	0	ENSG00000156313	RPGR
2886	ENST00000339841	papio_anubis	7e-10	3.25e-08	3.25084967320261e-06	ENSG00000169393	ELSPBP1
2887	ENST00000340147	papio_anubis	1.6078e-06	9.96864e-05	0.00603004215652174	ENSG00000185056	C5orf47
2888	ENST00000340181	papio_anubis	5.4655e-06	0.0002842068	0.0162294808477612	ENSG00000010030	ETV7
2889	ENST00000340736	papio_anubis	1e-10	3.8e-09	4.37257142857143e-07	ENSG00000072071	ADGRL1
2890	ENST00000342085	papio_anubis	0	0	0	ENSG00000140992	PDPK1
2891	ENST00000343257	papio_anubis	0	0	0	ENSG00000188037	CLCN1
2892	ENST00000343948	papio_anubis	1.3669e-05	0.0008748189	0.0466488796013937	ENSG00000187848	P2RX2
2893	ENST00000344327	papio_anubis	0	0	0	ENSG00000137672	TRPC6
2894	ENST00000344733	papio_anubis	0	0	0	ENSG00000159788	RGS12
2895	ENST00000345847	papio_anubis	1.643e-07	7.5559e-06	0.000535349507407407	ENSG00000198090	KRTAP4-6
2896	ENST00000347708	papio_anubis	8.99e-08	6.0258e-06	0.000432952315492958	ENSG00000235173	HGH1
2897	ENST00000354212	papio_anubis	0	0	0	ENSG00000187391	MAGI2
2898	ENST00000354536	papio_anubis	1.2e-09	8.57e-08	7.99727317073171e-06	ENSG00000112562	SMOC2
2899	ENST00000355035	papio_anubis	1e-09	6.75e-08	6.456375e-06	ENSG00000161944	ASGR2
2900	ENST00000355329	papio_anubis	4.3552e-06	0.0003092168	0.0174621915394834	ENSG00000139714	MORN3
2901	ENST00000355415	papio_anubis	1.27366e-05	0.0009552423	0.0497245855755102	ENSG00000161091	MFSD12
2902	ENST00000356396	papio_anubis	5.239e-07	3.61478e-05	0.00233420224135021	ENSG00000160285	LSS
2903	ENST00000356443	papio_anubis	1.5854e-06	0.000122079	0.00729803521875	ENSG00000101605	MYOM1
2904	ENST00000357529	papio_anubis	4.21e-07	2.98896e-05	0.00196322076566524	ENSG00000166532	RIMKLB
2905	ENST00000358432	papio_anubis	0	0	0	ENSG00000142627	EPHA2
2906	ENST00000359337	papio_anubis	1.15612e-05	0.0008670937	0.0463986083384615	ENSG00000196576	PLXNB2
2907	ENST00000359759	papio_anubis	6.9251e-06	0.0004501322	0.0247799395280576	ENSG00000182871	COL18A1
2908	ENST00000359947	papio_anubis	0	0	0	ENSG00000142949	PTPRF
2909	ENST00000360612	papio_anubis	1.639e-07	1.03252e-05	0.000724847985321101	ENSG00000198355	PIM3
2910	ENST00000361547	papio_anubis	8e-10	6.37e-08	6.20932993630573e-06	ENSG00000162430	SELENON
2911	ENST00000366548	papio_anubis	0	0	0	ENSG00000174371	EXO1
2912	ENST00000367607	papio_anubis	4.5699e-06	0.0003381726	0.0188882973372263	ENSG00000135837	CEP350
2913	ENST00000367868	papio_anubis	1.1e-09	7.57e-08	7.10744049079755e-06	ENSG00000143167	GPA33
2914	ENST00000367872	papio_anubis	0	0	0	ENSG00000143194	MAEL
2915	ENST00000368474	papio_anubis	5.122e-07	3.9442e-05	0.00251508486666667	ENSG00000160710	ADAR
2916	ENST00000368775	papio_anubis	1e-10	6.3e-09	7.14186666666667e-07	ENSG00000198854	KPLCE
2917	ENST00000368808	papio_anubis	3.242e-07	2.04244e-05	0.00138307529911504	ENSG00000154485	MMP21
2918	ENST00000370028	papio_anubis	0	0	0	ENSG00000089820	ARHGAP4
2919	ENST00000371521	papio_anubis	0	0	0	ENSG00000188566	NDOR1
2920	ENST00000371712	papio_anubis	1.52e-07	1.04902e-05	0.000733068588127854	ENSG00000148384	INPP5E
2921	ENST00000371728	papio_anubis	7.5176e-06	0.0005337481	0.0290693271259787	ENSG00000138182	KIF20B
2922	ENST00000371817	papio_anubis	7.8e-09	4.759e-07	4.06881206703911e-05	ENSG00000130635	COL5A1
2923	ENST00000373344	papio_anubis	1e-10	8e-09	8.87188405797102e-07	ENSG00000085224	ATRX
2924	ENST00000373456	papio_anubis	1.55e-08	1.1611e-06	9.30338973821989e-05	ENSG00000116514	RNF19B
2925	ENST00000375299	papio_anubis	0	0	0	ENSG00000169062	UPF3A
2926	ENST00000376350	papio_anubis	0	0	0	ENSG00000080031	PTPRH
2927	ENST00000378060	papio_anubis	4.1e-09	2.879e-07	2.56164046511628e-05	ENSG00000136100	VPS36
2928	ENST00000378402	papio_anubis	0	0	0	ENSG00000205038	PKHD1L1
2929	ENST00000378888	papio_anubis	1.51e-07	1.10218e-05	0.000766716487272727	ENSG00000107404	DVL1
2930	ENST00000379019	papio_anubis	2.7e-08	1.8633e-06	0.000141168035643564	ENSG00000125772	GPCPD1
2931	ENST00000379198	papio_anubis	4.17e-08	2.5865e-06	0.000193091687804878	ENSG00000176022	B3GALT6
2932	ENST00000379383	papio_anubis	5.1058e-06	0.0003369796	0.0188882973372263	ENSG00000162959	MEMO1
2933	ENST00000380243	papio_anubis	3.675e-07	2.3151e-05	0.00154717425327511	ENSG00000205476	CCDC85C
2934	ENST00000380433	papio_anubis	2.448e-07	1.64024e-05	0.0011206354	ENSG00000178473	UCN3
2935	ENST00000380610	papio_anubis	0	0	0	ENSG00000061273	HDAC7
2936	ENST00000380702	papio_anubis	0	0	0	ENSG00000065989	PDE4A
2937	ENST00000380989	papio_anubis	0	0	0	ENSG00000107959	PITRM1
2938	ENST00000381150	papio_anubis	0	0	0	ENSG00000115884	SDC1
2939	ENST00000381486	papio_anubis	1.302e-07	9.5054e-06	0.000670371620276498	ENSG00000196208	GREB1
2940	ENST00000381775	papio_anubis	6.349e-07	3.49181e-05	0.00227398554212766	ENSG00000130592	LSP1
2941	ENST00000382368	papio_anubis	3.549e-07	2.30693e-05	0.00154717425327511	ENSG00000155034	FBXL18
2942	ENST00000382580	papio_anubis	0	1.3e-09	1.5304e-07	ENSG00000183765	CHEK2
2943	ENST00000383710	papio_anubis	0	0	0	ENSG00000163618	CADPS
2944	ENST00000389176	papio_anubis	0	3e-09	3.47818181818182e-07	ENSG00000197599	CCDC154
2945	ENST00000389221	papio_anubis	2.5256e-06	0.0001717377	0.0101477751382239	ENSG00000059145	UNKL
2946	ENST00000389420	papio_anubis	3.74e-08	2.7674e-06	0.000204600432850242	ENSG00000173157	ADAMTS20
2947	ENST00000390665	papio_anubis	3.59e-08	1.615e-06	0.000124200804020101	ENSG00000167393	PPP2R3B
2948	ENST00000391860	papio_anubis	0	0	0	ENSG00000177614	PGBD5
2949	ENST00000392554	papio_anubis	0	0	0	ENSG00000184887	BTBD6
2950	ENST00000393600	papio_anubis	9.299e-07	6.4164e-05	0.00397557026720648	ENSG00000071859	FAM50A
2951	ENST00000394576	papio_anubis	0	0	0	ENSG00000081853	PCDHGA2
2952	ENST00000394635	papio_anubis	3.69e-08	2.8431e-06	0.000208185657416268	ENSG00000205403	CFI
2953	ENST00000394869	papio_anubis	5.855e-07	4.33295e-05	0.00274014325619835	ENSG00000108262	GIT1
2954	ENST00000396340	papio_anubis	1.5552e-06	0.0001104199	0.00662692607686274	ENSG00000111276	CDKN1B
2955	ENST00000396591	papio_anubis	1.28e-08	9.845e-07	7.9718455026455e-05	ENSG00000145740	SLC30A5
2956	ENST00000397163	papio_anubis	1.1e-09	8.8e-08	8.11296385542169e-06	ENSG00000092529	CAPN3
2957	ENST00000397238	papio_anubis	0	0	0	ENSG00000133612	AGAP3
2958	ENST00000397333	papio_anubis	4.688e-07	3.32866e-05	0.00217700054017094	ENSG00000185163	DDX51
2959	ENST00000397412	papio_anubis	0	7e-10	8.63935483870968e-08	ENSG00000007545	CRAMP1
2960	ENST00000398027	papio_anubis	7.8e-09	5.358e-07	4.53032220994475e-05	ENSG00000078487	ZCWPW1
2961	ENST00000398659	papio_anubis	6e-10	3.93e-08	3.88030451612903e-06	ENSG00000032389	EIPR1
2962	ENST00000399634	papio_anubis	1.42229e-05	0.0009244889	0.048787510777931	ENSG00000151067	CACNA1C
2963	ENST00000399816	papio_anubis	1.20656e-05	0.000723933	0.039010812084507	ENSG00000215218	UBE2QL1
2964	ENST00000399839	papio_anubis	5.5e-09	3.365e-07	2.94274057142857e-05	ENSG00000093072	ADA2
2965	ENST00000399878	papio_anubis	0	0	0	ENSG00000091490	SEL1L3
2966	ENST00000401095	papio_anubis	0	0	0	ENSG00000215912	TTC34
2967	ENST00000404077	papio_anubis	3e-10	1.88e-08	1.9572462585034e-06	ENSG00000169402	RSPH10B2
2968	ENST00000404767	papio_anubis	0	0	0	ENSG00000164880	INTS1
2969	ENST00000405415	papio_anubis	3e-10	2.13e-08	2.18775302013423e-06	ENSG00000155026	RSPH10B
2970	ENST00000406427	papio_anubis	0	0	0	ENSG00000130653	PNPLA7
2971	ENST00000407559	papio_anubis	0	0	0	ENSG00000126870	DYNC2I1
2972	ENST00000408978	papio_anubis	9e-10	6.75e-08	6.456375e-06	ENSG00000071909	MYO3B
2973	ENST00000409012	papio_anubis	0	0	0	ENSG00000176058	TPRN
2974	ENST00000412770	papio_anubis	0	0	0	ENSG00000105063	PPP6R1
2975	ENST00000413702	papio_anubis	7.919e-07	3.8801e-05	0.00248456277824268	ENSG00000171195	MUC7
2976	ENST00000415930	papio_anubis	3e-10	1.97e-08	2.03708648648649e-06	ENSG00000105220	GPI
2977	ENST00000420658	papio_anubis	7e-09	4.581e-07	3.98338772727273e-05	ENSG00000196526	AFAP1
2978	ENST00000423145	papio_anubis	1.16e-08	8.153e-07	6.67238032085561e-05	ENSG00000125726	CD70
2979	ENST00000423345	papio_anubis	0	0	0	ENSG00000133246	PRAM1
2980	ENST00000428390	papio_anubis	0	0	0	ENSG00000214336	FOXI3
2981	ENST00000434632	papio_anubis	0	0	0	ENSG00000186281	GPAT2
2982	ENST00000444469	papio_anubis	2.199e-07	1.29721e-05	0.000898303250678733	ENSG00000233493	TMEM238
2983	ENST00000445323	papio_anubis	0	1.2e-09	1.42362790697674e-07	ENSG00000063601	MTMR1
2984	ENST00000445648	papio_anubis	0	0	0	ENSG00000162576	MXRA8
2985	ENST00000446050	papio_anubis	1.18e-08	8.981e-07	7.31091617021277e-05	ENSG00000163536	SERPINI1
2986	ENST00000446248	papio_anubis	0	0	0	ENSG00000076826	CAMSAP3
2987	ENST00000448232	papio_anubis	4.691e-07	3.61241e-05	0.00233420224135021	ENSG00000151718	WWC2
2988	ENST00000449592	papio_anubis	1.2e-09	8.69e-08	8.06010666666667e-06	ENSG00000188735	TMEM120B
2989	ENST00000451119	papio_anubis	0	0	0	ENSG00000165804	ZNF219
2990	ENST00000453384	papio_anubis	7.321e-07	5.4177e-05	0.00337042604878049	ENSG00000109113	RAB34
2991	ENST00000458258	papio_anubis	0	4e-10	5.10133333333333e-08	ENSG00000119314	PTBP3
2992	ENST00000462833	papio_anubis	1.62e-08	1.2508e-06	9.9182607253886e-05	ENSG00000173175	ADCY5
2993	ENST00000477737	papio_anubis	0	1e-10	1.33078260869565e-08	ENSG00000168658	VWA3B
2994	ENST00000487664	papio_anubis	1e-10	6.4e-09	7.20188235294118e-07	ENSG00000107147	KCNT1
2995	ENST00000503176	papio_anubis	7e-10	5.15e-08	5.05228205128205e-06	ENSG00000005882	PDK2
2996	ENST00000507527	papio_anubis	5.102e-07	3.72467e-05	0.0023950567092437	ENSG00000113073	SLC4A9
2997	ENST00000508628	papio_anubis	0	0	0	ENSG00000173821	RNF213
2998	ENST00000510118	papio_anubis	3.836e-07	2.49335e-05	0.00165905340869565	ENSG00000071242	RPS6KA2
2999	ENST00000517894	papio_anubis	1.023e-07	7.0579e-06	0.000502391170232558	ENSG00000181790	ADGRB1
3000	ENST00000523116	papio_anubis	1.2217e-06	4.64246e-05	0.00291181179672131	ENSG00000104660	LEPROTL1
3001	ENST00000525144	papio_anubis	0	0	0	ENSG00000149571	KIRREL3
3002	ENST00000525929	papio_anubis	3.4e-08	1.7012e-06	0.000129528183084577	ENSG00000204963	PCDHA7
3003	ENST00000527223	papio_anubis	0	0	0	ENSG00000167646	DNAAF3
3004	ENST00000528581	papio_anubis	0	0	0	ENSG00000177830	CHID1
3005	ENST00000530374	papio_anubis	0	0	0	ENSG00000187954	ZFTRAF1
3006	ENST00000532414	papio_anubis	0	0	0	ENSG00000254726	MEX3A
3007	ENST00000537098	papio_anubis	0	0	0	ENSG00000153815	CMIP
3008	ENST00000541395	papio_anubis	3e-09	2.221e-07	1.99942258823529e-05	ENSG00000135100	HNF1A
3009	ENST00000542587	papio_anubis	3.01e-08	2.0735e-06	0.000156319428571429	ENSG00000064547	LPAR2
3010	ENST00000551245	papio_anubis	0	0	0	ENSG00000135451	TROAP
3011	ENST00000561096	papio_anubis	1.7684e-06	9.90304e-05	0.00601413191111111	ENSG00000105419	MEIS3
3012	ENST00000562197	papio_anubis	2.17e-08	1.4339e-06	0.000113115492783505	ENSG00000261594	TPBGL
3013	ENST00000563206	papio_anubis	0	0	0	ENSG00000157349	DDX19B
3014	ENST00000565886	papio_anubis	2.34e-07	1.59134e-05	0.00109210167533632	ENSG00000260001	TGFBR3L
3015	ENST00000570156	papio_anubis	2e-10	8.3e-09	9.13835971223022e-07	ENSG00000154358	OBSCN
3016	ENST00000572815	papio_anubis	0	0	0	ENSG00000132507	EIF5A
3017	ENST00000576985	papio_anubis	0	0	0	ENSG00000130182	ZSCAN10
3018	ENST00000580306	papio_anubis	0	2.9e-09	3.38790839694656e-07	ENSG00000154957	ZNF18
3019	ENST00000585156	papio_anubis	4.204e-07	2.14417e-05	0.00144556729867841	ENSG00000178104	PDE4DIP
3020	ENST00000586582	papio_anubis	2e-10	1.39e-08	1.4980676056338e-06	ENSG00000167680	SEMA6B
3021	ENST00000588649	papio_anubis	0	0	0	ENSG00000099821	POLRMT
3022	ENST00000589578	papio_anubis	3.1559e-06	0.0002303817	0.0133551573363636	ENSG00000186111	PIP5K1C
3023	ENST00000590214	papio_anubis	2.98e-08	2.1437e-06	0.000160819533333333	ENSG00000180448	ARHGAP45
3024	ENST00000590317	papio_anubis	5e-10	2.89e-08	2.90977368421053e-06	ENSG00000259823	LYPD8
3025	ENST00000590923	papio_anubis	0	0	0	ENSG00000129354	AP1M2
3026	ENST00000592741	papio_anubis	9.7e-09	7.357e-07	6.08602854054054e-05	ENSG00000130175	PRKCSH
3027	ENST00000595790	papio_anubis	4.48e-08	3.3163e-06	0.000241571101421801	ENSG00000142530	GARIN5A
3028	ENST00000599538	papio_anubis	3.399e-07	2.51492e-05	0.00166616171774892	ENSG00000105053	VRK3
